var1	var2	class
82	204	1
105	153	0
99	165	0
106	249	0
98	164	0
98	215	1
94	142	0
96	204	0
97	218	1
164	224	1
81	195	0
104	237	0
109	219	0
151	224	1
152	218	1
106	265	0
45	204	1
97	156	0
142	197	1
120	220	1
80	221	1
118	228	1
94	200	0
108	209	1
158	224	1
125	228	1
119	212	1
98	181	0
102	156	0
135	229	1
108	230	1
151	223	1
116	174	0
125	208	1
91	229	0
93	183	0
87	218	0
145	227	1
125	216	1
74	217	1
100	214	0
112	207	0
98	238	0
151	213	1
105	211	1
144	211	1
101	187	0
130	217	1
112	215	0
97	190	0
124	211	1
117	206	1
99	232	0
147	201	1
76	220	1
89	183	0
164	221	1
96	223	0
91	236	1
100	183	0
159	230	1
109	218	1
91	192	0
88	228	1
122	219	1
90	266	0
133	218	1
127	210	1
104	163	0
161	226	1
88	180	1
96	222	1
121	236	1
61	220	1
66	227	1
102	217	0
102	182	0
100	254	0
135	220	1
124	215	1
96	206	0
55	221	1
84	224	1
92	220	1
101	211	0
85	212	1
100	223	0
121	213	1
107	211	1
118	219	1
150	218	1
109	154	0
120	217	1
97	239	0
135	236	1
96	226	1
131	205	1
143	221	1
83	165	0
51	200	1
98	188	0
99	153	0
94	241	0
101	215	1
99	139	0
98	200	0
112	225	1
159	212	1
150	220	1
127	231	1
108	233	0
161	230	1
112	220	1
107	198	0
111	227	0
143	228	1
113	232	1
72	221	1
147	233	1
117	213	1
93	213	1
95	210	0
126	217	1
101	231	0
128	208	1
117	223	1
113	194	1
120	214	1
117	200	0
97	146	0
115	226	1
95	232	0
125	230	1
95	217	1
104	206	1
107	186	0
167	229	1
101	228	0
108	192	0
93	249	0
136	231	1
103	212	1
121	222	1
137	235	1
164	214	1
126	204	1
84	214	0
96	182	0
91	169	0
99	206	0
100	248	0
118	181	0
76	237	1
149	223	1
120	215	1
90	210	0
110	187	0
126	214	1
112	238	1
110	215	1
96	200	0
125	157	0
99	180	0
108	223	0
98	183	0
89	225	0
76	219	1
100	222	0
102	191	0
113	185	0
81	218	0
100	226	0
107	194	0
88	219	0
109	226	1
124	220	1
177	203	1
198	220	1
90	138	0
74	220	1
96	218	1
118	224	1
93	243	0
100	218	0
67	220	1
122	169	0
113	206	1
131	224	1
111	157	0
175	209	1
101	222	1
45	212	1
85	240	0
150	228	1
109	248	0
83	182	0
87	234	1
103	220	1
91	206	0
110	224	1
100	191	0
103	164	0
168	221	1
130	220	1
105	204	0
158	215	1
129	211	1
120	218	1
94	213	1
145	214	1
116	184	0
87	218	0
109	193	0
136	220	1
94	179	0
108	204	0
103	225	1
95	156	0
143	218	1
102	198	0
109	222	1
108	180	0
133	215	1
131	225	1
89	230	0
93	225	1
108	200	0
103	233	0
112	227	1
148	209	1
101	225	0
96	236	1
33	227	1
164	206	1
118	225	1
116	207	0
100	162	0
103	239	1
110	217	1
54	218	1
106	220	1
110	200	0
182	205	1
91	224	0
109	167	0
118	199	0
101	214	1
100	223	0
83	202	1
99	228	1
95	192	0
185	208	1
95	217	0
143	206	1
122	222	0
87	207	0
161	219	1
101	201	0
110	187	0
103	191	0
107	240	1
97	180	0
100	167	0
125	201	0
106	186	0
125	215	1
126	220	1
106	204	0
139	203	1
138	218	1
80	224	1
135	204	1
113	205	0
76	156	0
85	180	0
97	197	0
90	182	0
113	143	0
95	189	0
93	201	0
47	227	1
109	140	0
129	226	1
183	210	1
86	219	0
100	196	0
123	226	1
97	225	1
111	227	0
121	214	1
99	222	1
95	200	0
104	192	0
111	199	0
130	228	1
101	239	0
125	234	1
100	228	0
148	218	1
119	223	1
114	218	1
135	215	1
189	217	1
157	227	1
108	204	1
103	177	0
93	234	0
119	211	1
49	225	1
141	225	1
100	97	0
153	226	1
138	193	1
120	220	0
149	227	1
99	147	0
114	187	0
66	227	1
93	218	1
87	217	1
88	214	0
102	212	1
83	222	1
110	219	1
86	196	0
100	232	0
105	240	1
124	220	1
122	228	1
130	230	1
107	198	0
142	205	1
67	209	1
94	220	0
89	242	0
89	179	0
134	226	1
91	229	1
104	197	0
91	216	0
98	200	0
108	158	0
96	200	0
89	148	0
115	231	1
82	207	0
89	222	1
122	217	1
101	228	1
96	260	0
161	241	1
92	178	0
80	229	1
145	218	1
116	192	0
99	199	0
93	200	0
99	210	0
112	199	0
165	222	1
94	202	0
92	229	0
106	240	0
126	221	1
114	185	0
111	220	1
92	197	0
88	243	1
131	224	1
118	219	0
100	258	0
85	201	0
60	210	1
88	219	1
111	188	0
141	226	1
150	216	1
97	197	0
70	200	1
124	217	1
98	221	1
140	216	1
103	188	0
104	161	0
109	154	0
101	146	0
189	236	1
98	207	1
105	209	0
117	215	1
118	223	1
168	228	1
116	217	1
116	210	1
103	156	0
102	195	0
121	233	0
109	189	0
111	214	0
75	199	1
99	203	0
103	159	0
96	165	0
99	193	0
92	254	0
95	205	0
154	220	1
120	213	1
90	166	0
98	206	0
134	203	1
136	220	1
113	161	0
164	215	1
115	216	1
134	232	0
118	235	1
115	210	1
149	213	1
106	216	0
100	137	0
143	225	1
122	215	1
98	201	0
84	220	0
56	222	1
115	175	0
103	196	0
163	205	1
116	155	0
144	221	1
197	240	1
100	200	0
101	196	1
166	202	1
96	174	0
132	217	1
102	183	0
108	216	1
102	130	0
93	218	1
75	223	1
120	196	0
120	242	1
83	154	0
87	231	1
117	157	0
96	191	0
83	229	1
86	215	1
133	213	1
94	208	0
109	220	1
109	199	0
92	220	1
168	224	1
101	154	0
106	215	1
103	200	0
83	213	1
107	212	0
100	146	0
114	272	0
34	223	1
91	217	0
121	146	0
70	235	1
104	193	0
111	207	0
86	184	0
122	219	1
104	265	0
101	237	0
123	217	1
137	222	1
99	191	0
103	150	0
91	194	0
116	224	1
79	157	0
93	222	0
112	224	1
97	159	0
104	229	1
125	211	1
108	222	0
106	263	0
92	220	1
111	239	0
96	174	0
105	210	1
97	165	0
103	223	0
96	202	0
106	188	0
102	218	1
103	188	0
93	213	0
145	212	1
106	162	0
159	222	1
124	223	1
109	263	0
88	177	0
122	206	1
103	249	0
101	185	0
98	202	0
136	209	1
111	167	0
104	183	0
98	189	0
132	226	1
156	233	1
120	231	1
91	170	0
117	215	1
111	156	0
100	189	0
120	203	1
93	244	0
94	221	1
141	217	1
132	218	1
139	204	1
115	229	1
116	225	1
87	216	0
108	207	0
127	219	1
97	234	1
110	200	0
75	214	1
109	260	0
101	245	0
110	213	0
92	184	0
97	231	1
99	190	0
100	258	0
118	134	0
152	232	1
165	213	1
103	229	0
91	224	0
130	225	1
103	166	0
82	213	1
104	241	1
76	219	1
106	271	0
143	219	1
124	208	1
141	213	1
111	212	1
96	237	0
125	232	1
122	225	1
165	209	1
115	191	0
123	216	1
103	198	0
85	217	0
86	222	0
100	139	0
109	147	0
104	277	0
131	228	1
110	219	1
125	208	1
129	222	1
85	186	0
102	224	0
84	219	1
94	148	0
100	178	0
96	210	1
72	226	1
109	188	0
98	138	0
111	228	0
137	212	1
129	229	1
101	210	0
99	216	1
82	217	1
86	236	1
101	180	0
110	240	0
160	232	1
115	175	0
102	174	0
68	204	1
140	208	1
114	220	1
105	251	0
137	209	1
111	248	0
94	162	0
171	208	1
131	226	1
130	239	1
99	219	1
98	167	0
137	218	1
175	233	1
159	214	1
123	209	1
102	158	0
104	222	1
124	219	1
81	139	0
91	225	1
91	182	0
86	215	1
109	226	0
107	175	0
109	234	1
146	221	1
117	217	0
116	236	0
150	231	1
146	224	1
96	222	1
99	202	0
110	220	0
100	216	0
90	221	1
108	220	1
120	223	1
108	185	0
156	204	1
168	229	1
122	231	1
88	219	1
100	180	0
105	203	0
131	209	1
103	217	1
79	207	0
126	232	1
145	240	1
97	166	0
162	226	1
89	235	0
109	149	0
102	202	0
99	215	0
106	251	0
108	207	1
171	228	1
84	152	0
101	234	0
104	218	1
98	254	0
97	147	0
46	231	1
78	220	1
128	225	1
93	184	0
113	227	1
90	242	0
134	222	1
176	217	1
82	203	0
120	221	1
118	207	1
107	183	0
135	214	1
117	182	0
145	239	1
137	229	1
118	220	1
139	216	1
146	204	1
106	247	0
130	218	1
80	207	0
106	197	0
87	251	0
114	173	0
130	207	0
113	219	1
86	207	1
99	172	0
76	230	1
102	225	0
116	220	1
118	222	1
110	231	1
106	217	1
100	202	0
85	165	0
105	179	0
103	229	1
130	208	1
138	228	1
111	164	0
112	222	1
103	216	0
116	227	1
107	223	1
102	206	1
95	228	1
125	225	1
111	236	1
100	168	0
101	212	0
102	194	0
74	211	1
120	197	1
118	225	1
128	220	1
124	223	1
106	168	0
103	231	0
95	224	0
86	216	0
92	157	0
137	227	1
126	230	1
116	224	1
135	196	1
114	214	1
92	231	0
99	187	0
41	231	1
152	225	1
100	219	1
122	226	1
81	204	0
101	185	0
105	198	0
104	136	0
112	213	1
119	215	1
161	209	1
80	238	0
108	188	0
82	186	0
95	230	1
109	221	1
92	261	0
90	213	1
99	184	0
98	225	1
85	244	0
101	210	0
146	220	1
105	195	0
79	172	0
105	186	0
105	192	0
103	271	0
111	217	1
130	230	1
100	223	1
132	210	1
105	215	0
107	241	0
107	213	1
99	265	0
120	225	1
100	169	0
104	224	1
110	221	1
106	229	0
100	216	1
101	233	1
106	157	0
168	224	1
98	172	0
146	209	1
79	160	0
101	181	0
107	217	1
69	214	1
82	163	0
148	219	1
90	193	0
131	217	1
99	190	0
120	223	1
106	183	0
112	240	1
119	213	1
111	223	0
105	208	0
94	206	0
91	230	1
97	240	0
100	222	1
93	215	0
100	156	0
89	208	0
104	220	1
84	216	1
115	223	1
151	217	1
137	224	1
138	246	1
77	219	1
108	206	0
169	216	1
136	218	1
116	221	0
80	204	1
96	197	0
87	108	0
72	234	1
107	168	0
103	246	0
102	220	1
81	213	0
138	209	1
126	235	1
100	227	1
77	226	1
122	201	1
132	237	1
132	222	1
93	172	0
141	205	1
143	217	1
106	175	0
106	182	0
144	227	1
100	213	0
110	233	0
98	210	0
118	220	1
156	228	1
108	191	0
99	268	0
157	225	1
105	231	0
155	206	1
116	234	1
108	205	0
105	226	1
106	205	0
99	220	1
111	154	0
114	218	1
94	131	0
77	213	1
83	245	0
152	209	1
105	222	1
92	221	1
118	220	1
85	181	0
104	222	1
117	212	0
75	215	1
101	187	0
95	182	0
132	230	1
101	232	1
61	234	1
131	212	1
105	203	0
100	197	0
93	185	0
97	200	0
105	250	0
102	206	0
141	197	1
90	179	0
75	224	0
173	213	1
88	217	0
91	265	0
180	228	1
116	225	1
120	223	1
117	210	1
127	220	1
104	218	0
112	175	0
96	176	0
98	261	0
86	225	0
89	166	0
104	190	0
178	223	1
101	185	0
109	207	1
114	246	0
105	192	0
102	201	0
127	212	1
105	194	0
101	204	0
84	186	0
112	225	1
108	215	1
110	230	1
115	299	0
139	217	0
87	208	0
91	205	0
97	205	1
98	218	0
110	204	0
135	215	1
86	255	0
59	223	1
157	227	1
154	223	1
77	227	1
115	221	1
87	209	0
159	220	1
97	153	0
112	195	0
108	234	1
115	210	0
101	183	0
111	246	0
93	227	0
100	237	0
100	248	0
113	141	0
118	231	1
124	200	0
149	217	0
132	215	1
112	200	1
105	225	1
147	216	1
148	240	1
95	187	0
101	186	0
137	213	1
125	227	1
107	216	1
108	209	0
124	222	1
112	188	0
110	172	0
113	159	0
122	225	0
113	223	1
92	234	0
105	215	0
86	220	1
140	220	1
93	263	0
157	216	1
129	220	1
98	233	0
85	119	0
126	227	1
91	216	0
161	208	1
94	210	0
98	165	0
100	196	0
118	132	0
81	210	0
120	229	1
84	206	0
85	219	1
147	220	1
97	190	0
135	229	1
119	201	1
92	175	0
90	153	0
117	212	0
78	220	1
109	220	0
158	222	1
169	217	1
88	198	0
133	208	1
87	228	1
90	169	0
113	219	1
107	157	0
110	196	0
74	200	0
89	212	1
103	208	0
123	226	1
100	220	0
82	236	1
109	189	0
146	218	1
146	215	1
100	173	0
79	205	0
117	236	1
133	207	1
77	201	0
95	202	0
92	248	0
84	220	1
109	189	0
104	172	0
124	159	0
76	217	1
81	188	0
78	213	1
109	145	0
142	222	1
93	217	0
120	220	1
154	223	1
113	213	1
103	175	0
140	207	1
101	196	0
93	244	0
110	234	1
96	211	0
90	246	0
108	214	1
108	157	0
106	232	1
119	220	1
80	215	1
92	212	1
108	213	1
108	203	0
109	211	0
95	253	0
114	213	1
114	221	1
103	205	0
131	209	1
171	214	1
120	216	1
98	189	0
120	223	1
88	220	1
96	183	0
128	213	1
66	222	1
99	224	0
87	205	0
93	223	0
165	215	1
104	223	0
158	203	0
104	238	0
143	216	1
100	190	0
116	194	1
133	214	1
97	141	0
92	205	0
115	167	0
122	204	1
110	230	1
102	190	0
99	247	1
204	232	1
157	228	1
99	153	0
81	190	0
121	218	1
106	207	1
120	209	1
100	173	0
159	227	1
142	224	1
101	168	0
105	156	0
100	235	0
108	197	0
145	222	1
94	192	0
138	227	1
134	219	1
97	219	0
94	228	1
93	211	0
112	209	1
44	220	1
86	219	1
78	220	1
182	221	1
119	224	1
97	151	0
106	106	0
88	223	1
99	246	0
133	237	1
113	243	0
94	204	0
104	158	0
101	184	1
123	210	1
63	213	1
107	169	0
88	219	0
106	210	1
97	187	0
149	216	1
104	211	0
98	174	0
77	229	1
96	197	0
110	199	0
100	201	0
107	215	1
135	214	1
111	219	1
99	215	1
143	188	1
83	213	1
100	220	1
69	228	1
133	236	1
123	224	1
93	209	1
102	165	0
109	152	0
117	202	1
101	145	0
76	228	1
96	189	0
93	218	1
91	194	0
139	220	1
175	217	1
100	176	0
115	224	1
89	236	0
132	204	1
115	207	1
115	199	0
122	217	1
85	236	1
160	231	1
102	232	0
123	219	1
110	212	0
114	197	1
111	220	1
104	154	0
105	208	1
90	232	1
94	230	0
94	191	0
115	221	0
137	231	1
121	219	1
85	211	0
118	224	1
89	259	0
107	217	0
78	227	1
83	169	0
159	223	1
88	230	0
114	156	0
97	200	0
104	165	0
133	225	1
87	219	0
92	213	1
120	220	1
96	221	0
119	235	0
125	214	1
141	215	1
120	209	1
167	233	1
101	212	0
100	223	1
110	192	0
143	230	1
101	224	1
104	227	1
109	230	1
81	220	1
100	223	0
86	211	1
90	218	0
86	193	0
132	229	1
105	217	1
119	215	1
109	191	0
140	216	1
130	226	1
100	209	0
102	176	0
139	220	1
113	273	0
88	225	1
110	210	0
139	201	1
90	248	0
162	212	1
57	207	1
108	218	1
106	192	0
102	192	0
94	214	0
98	195	0
89	134	0
103	217	0
149	217	1
112	212	1
102	157	0
86	249	0
104	212	1
103	188	0
170	216	1
131	214	1
88	159	0
103	193	0
120	225	1
81	206	0
102	173	0
109	236	1
88	219	1
104	220	0
98	200	0
104	232	0
113	217	1
95	185	0
127	212	1
134	214	1
98	169	0
94	216	1
112	231	1
130	221	1
148	219	1
91	208	0
108	262	0
106	173	0
107	199	1
97	218	0
101	184	0
100	200	0
68	220	1
103	244	0
94	177	0
174	210	1
97	202	0
113	208	0
135	228	1
98	230	1
93	199	0
114	199	0
88	237	0
142	220	1
170	211	1
92	258	0
107	217	0
152	226	1
123	204	1
171	226	1
114	220	0
92	189	0
110	211	0
110	210	1
112	222	1
95	199	1
96	235	1
142	237	1
100	149	0
148	209	1
124	212	1
86	135	0
113	201	0
113	221	1
95	218	0
77	234	1
168	229	1
104	204	0
172	214	1
143	211	1
90	212	1
120	199	1
167	221	1
106	200	0
132	214	1
107	233	0
100	283	0
167	219	1
90	148	0
70	224	1
129	222	1
202	199	1
96	186	0
102	230	0
105	217	1
105	191	0
111	214	0
82	215	1
105	199	0
124	257	0
95	197	0
100	249	0
105	253	0
102	227	1
100	174	0
68	214	1
119	214	1
134	210	1
146	220	1
88	207	0
139	215	1
102	190	0
101	216	0
102	160	0
97	176	0
117	180	0
86	175	0
98	189	0
142	219	1
98	186	0
155	241	1
147	222	1
88	217	0
85	220	1
63	212	1
153	210	1
104	220	1
100	194	0
93	216	0
103	188	0
138	220	1
91	205	0
120	225	1
119	279	0
97	200	0
110	170	0
98	254	0
96	231	0
105	155	0
99	221	1
102	230	0
102	167	0
97	210	0
95	212	1
83	148	0
153	208	1
113	237	0
104	203	0
103	200	0
140	216	1
137	217	1
106	194	0
55	231	1
102	215	1
97	223	1
108	198	0
97	231	0
105	232	1
99	237	0
129	210	1
106	216	1
102	232	0
118	207	1
166	221	1
178	225	1
100	176	0
101	225	0
107	214	1
111	205	0
100	216	0
138	242	1
81	143	0
110	231	0
157	220	1
126	216	1
68	225	0
122	203	1
82	207	1
112	174	0
111	204	1
92	226	0
92	209	1
86	217	0
103	218	1
123	221	1
117	215	1
81	213	1
80	220	1
116	214	1
128	219	1
96	217	0
122	219	1
161	220	1
104	150	0
103	147	0
185	233	1
115	220	1
107	194	0
94	224	1
98	203	0
110	216	0
164	222	1
112	214	0
152	207	1
100	190	0
97	162	0
123	200	0
97	201	0
100	220	1
94	192	0
86	220	0
124	214	1
103	232	0
99	208	0
125	210	1
108	218	1
103	198	0
105	213	1
185	219	1
113	223	1
89	149	0
130	226	1
85	219	1
109	200	0
104	222	1
107	237	0
131	208	1
141	211	1
93	216	0
108	224	0
94	212	1
106	181	0
108	193	0
93	165	0
89	157	0
102	230	0
65	182	1
114	184	0
125	217	1
100	195	0
104	216	0
51	235	1
128	231	1
86	187	0
101	185	0
106	215	1
96	157	0
111	224	0
96	195	0
103	218	0
91	209	0
107	222	0
86	199	0
118	221	1
110	219	1
92	226	1
101	188	0
113	194	0
101	172	0
96	210	0
125	228	1
110	214	0
127	242	1
137	223	1
68	230	1
131	225	1
132	228	1
100	169	0
124	213	1
188	221	1
109	183	0
108	192	0
110	226	0
102	236	1
123	212	0
104	221	1
115	233	0
122	219	1
101	214	1
109	160	0
100	221	0
176	218	1
128	218	1
109	237	0
131	217	1
128	232	1
51	221	1
83	206	0
110	217	1
112	215	0
105	225	1
108	179	0
97	255	0
103	169	0
85	217	0
148	222	1
96	212	1
144	219	1
112	212	1
100	213	0
159	201	1
193	244	1
80	204	1
114	198	1
105	225	0
99	182	0
66	221	1
76	206	1
108	152	0
105	196	0
96	185	0
97	204	0
96	282	0
214	210	1
98	224	0
104	215	0
128	209	1
117	214	1
101	212	0
62	220	1
133	209	1
119	207	1
126	221	1
106	217	1
109	185	0
121	193	0
127	205	1
123	209	1
93	211	0
144	222	1
59	233	1
87	210	1
94	220	0
120	215	1
110	229	1
130	220	1
89	227	1
107	221	1
91	151	0
86	205	0
176	220	1
94	217	0
79	149	0
93	210	1
136	214	1
88	255	0
112	214	0
92	213	0
93	201	0
115	175	0
91	239	0
86	179	0
97	198	0
148	226	1
70	214	1
103	186	0
139	196	1
106	181	0
110	157	0
93	224	1
99	210	0
97	203	1
130	238	1
39	202	1
96	192	0
119	222	1
89	224	1
155	216	1
128	206	1
115	166	0
88	256	0
74	223	1
143	226	1
100	178	0
100	192	0
107	227	1
132	203	1
103	163	0
102	176	0
101	261	0
132	220	1
187	233	1
124	200	1
107	178	0
114	179	0
87	214	1
98	199	1
91	241	1
100	210	0
88	204	0
172	215	1
124	244	1
123	233	1
93	191	0
104	185	0
103	222	1
113	135	0
103	247	0
72	211	1
110	193	0
129	231	1
157	216	1
142	216	1
103	217	1
97	186	0
127	219	1
76	210	0
121	231	1
125	230	1
96	218	1
84	233	1
102	173	0
169	213	1
143	223	1
100	220	1
103	219	1
113	259	0
103	219	0
102	187	0
88	207	0
90	151	0
92	228	1
91	262	0
175	226	1
91	222	1
96	211	0
105	222	1
120	221	1
102	228	0
102	216	1
170	228	1
115	177	0
157	217	1
83	216	0
96	236	0
89	209	0
120	188	0
100	195	0
97	170	0
103	201	0
142	220	0
138	218	1
151	217	1
162	210	1
81	220	1
140	222	1
81	218	1
102	193	0
109	233	1
109	126	0
109	216	1
92	201	0
102	224	1
105	251	0
100	221	0
113	228	1
102	123	0
157	238	1
99	153	0
160	234	1
120	232	1
107	211	0
141	225	1
126	224	1
102	156	0
93	240	0
121	211	1
134	211	1
107	208	0
102	236	1
55	220	1
185	233	1
113	196	0
100	217	1
91	217	0
169	212	1
106	213	0
109	230	1
102	164	0
105	236	1
105	199	0
104	182	0
110	192	0
148	232	1
169	229	1
127	229	1
92	129	0
109	236	0
95	218	0
92	211	1
95	226	0
134	167	0
85	208	0
108	223	1
127	235	1
180	215	1
104	213	0
79	223	1
97	231	1
99	194	0
93	211	0
102	224	0
144	212	1
101	171	0
129	232	1
93	183	0
93	224	1
100	249	0
111	223	1
95	152	0
95	231	1
100	197	0
131	212	1
132	224	1
131	216	1
96	160	0
105	178	0
109	238	1
144	221	1
206	229	1
138	226	1
60	222	1
93	217	0
115	177	0
103	244	0
108	226	1
101	164	0
106	210	0
114	232	1
101	207	1
85	225	1
144	224	1
100	200	0
118	191	0
102	174	0
121	247	0
117	190	0
115	211	0
104	203	1
79	239	1
95	207	1
85	214	0
92	205	0
76	220	1
116	183	0
107	230	1
94	206	0
93	223	1
95	228	1
99	208	0
111	264	0
101	202	0
111	121	0
99	232	0
187	224	1
101	222	0
78	209	0
107	141	0
103	228	1
75	224	1
97	158	0
135	220	1
90	268	0
89	202	0
95	220	1
82	200	0
98	212	0
120	214	1
83	220	1
97	175	0
97	145	0
101	210	1
123	211	1
158	228	1
108	74	0
96	207	1
99	188	0
97	171	0
109	218	1
92	230	0
124	224	1
107	213	1
106	217	0
106	222	1
122	226	1
116	212	1
48	216	1
110	215	1
99	222	0
96	222	0
87	203	1
88	215	0
92	232	0
100	193	0
97	205	0
112	226	1
112	222	1
173	237	1
107	212	1
96	188	0
122	213	1
97	131	0
84	217	0
94	212	0
108	205	0
95	203	0
105	213	0
110	205	1
97	195	0
100	153	0
120	224	1
128	212	1
114	222	0
132	214	1
94	163	0
105	222	0
102	248	0
73	221	1
101	198	0
100	143	0
152	233	1
93	208	0
147	219	1
142	212	1
113	167	0
170	220	1
116	182	0
110	224	1
132	217	1
100	213	0
87	113	0
109	293	0
123	206	1
112	230	0
100	196	0
91	234	0
100	200	0
94	175	0
175	216	1
130	220	1
103	228	0
137	219	1
139	207	1
99	235	0
93	179	0
128	206	1
108	214	1
90	191	0
126	208	1
81	204	0
79	215	1
103	230	1
91	210	0
106	216	1
125	236	1
100	202	0
122	147	0
100	200	0
86	159	0
95	222	1
83	203	0
110	233	1
100	192	0
93	229	0
94	218	1
101	217	0
124	219	1
87	211	0
75	238	0
97	207	0
97	210	1
89	229	0
106	130	0
88	260	0
117	213	1
94	230	0
95	158	0
111	218	0
101	200	0
105	225	1
113	218	1
79	234	1
154	220	1
112	189	0
101	169	0
65	232	1
115	238	0
92	237	1
96	200	0
95	198	0
160	220	1
116	229	1
105	187	0
144	225	1
117	222	1
119	229	1
109	311	0
116	226	1
94	178	0
101	247	0
151	226	1
113	167	0
113	198	1
111	234	1
102	219	0
117	229	1
96	221	0
84	223	1
87	203	0
116	220	1
123	206	0
108	209	1
141	229	1
84	195	0
114	173	0
110	146	0
135	224	1
99	214	1
145	222	1
102	244	0
83	200	0
99	233	0
137	229	1
119	224	1
152	218	1
93	156	0
185	215	1
86	215	1
94	215	1
139	212	1
139	217	1
93	197	0
104	154	0
113	196	0
102	218	0
117	216	1
90	183	0
80	223	0
111	193	0
87	235	1
122	225	1
102	190	0
146	215	1
99	170	0
94	201	0
58	221	1
76	153	0
154	227	1
126	213	1
102	217	0
70	217	0
131	204	1
101	174	0
184	218	1
175	223	1
147	219	1
91	219	1
61	223	1
107	237	0
69	228	1
106	196	0
135	215	1
97	142	0
106	226	0
113	160	0
94	220	0
149	203	1
110	208	0
170	225	1
83	207	1
113	185	0
83	179	0
100	187	1
100	212	0
96	204	0
180	231	1
135	218	1
112	211	1
109	201	0
103	215	0
89	185	0
113	194	1
88	209	1
105	214	0
127	220	1
120	220	1
116	237	1
124	245	0
84	227	1
103	208	1
87	218	1
154	221	1
83	120	0
96	211	0
103	214	1
129	211	1
96	217	1
91	256	0
79	230	1
118	221	1
115	221	0
113	227	1
105	207	0
86	176	0
148	219	1
136	233	1
153	212	1
122	219	1
113	207	1
103	206	0
50	227	1
111	222	1
98	219	1
113	193	0
94	237	0
99	173	0
100	214	0
100	169	1
90	216	0
161	215	1
92	222	1
96	221	1
88	230	1
93	227	1
96	235	0
83	218	1
110	202	0
105	212	0
156	231	1
109	211	0
107	187	0
113	228	1
86	248	0
99	154	0
102	202	0
148	221	1
110	235	1
135	217	1
80	229	1
103	240	1
129	203	1
149	222	1
86	219	1
113	217	1
134	226	1
100	214	0
104	229	1
106	199	0
81	232	1
128	225	1
86	179	0
176	218	1
101	249	0
100	227	1
110	220	1
91	155	0
88	163	0
122	200	0
93	169	0
140	218	1
104	226	0
144	219	1
117	214	1
109	213	1
105	176	0
128	227	1
105	179	0
96	206	0
114	157	0
103	241	0
106	224	1
196	232	1
113	205	0
108	189	0
104	223	1
140	217	1
102	162	0
92	203	0
103	203	0
109	203	0
104	216	1
149	227	1
107	180	0
118	223	1
174	218	1
110	225	1
121	191	1
194	231	1
86	267	0
101	169	0
99	205	0
120	210	1
201	217	1
85	226	1
148	223	1
100	220	0
142	220	1
99	225	0
99	234	0
104	208	0
72	228	1
142	223	1
92	234	1
98	216	1
123	221	1
98	227	0
100	213	0
127	221	1
70	220	1
84	237	0
105	225	1
74	231	1
150	209	1
108	229	0
102	201	0
138	230	1
100	207	1
151	220	1
94	176	0
112	173	0
105	201	0
28	227	1
93	187	0
91	203	0
128	211	1
209	215	1
131	215	1
107	169	0
94	182	0
86	222	1
121	222	1
157	235	1
90	253	0
104	187	0
112	169	0
99	239	1
97	239	0
137	220	1
84	167	0
94	230	0
81	236	1
133	223	1
123	223	1
102	205	1
137	221	1
103	183	0
101	262	0
95	220	1
126	222	1
152	227	1
100	230	0
151	225	1
138	211	1
120	217	1
111	229	0
94	191	0
142	215	1
132	225	1
88	208	0
72	233	1
96	219	0
100	205	0
116	218	1
122	221	1
123	171	1
120	159	0
96	188	0
103	263	0
106	196	0
98	235	1
95	190	0
155	213	1
126	222	1
81	162	0
118	252	0
143	217	1
91	144	0
98	201	0
100	193	0
127	202	1
138	217	1
168	209	1
133	200	1
101	165	0
185	211	1
103	207	0
81	219	0
105	195	0
74	214	1
101	200	0
91	212	1
64	212	1
104	232	0
132	215	1
92	220	1
143	226	1
104	131	0
105	93	0
62	209	1
111	204	0
92	196	0
90	169	0
131	212	1
98	203	0
133	219	1
90	241	0
111	225	0
127	218	1
90	214	0
131	226	1
101	204	0
99	203	0
99	200	1
104	247	0
101	215	1
107	255	0
95	171	0
103	213	0
113	176	0
100	231	0
86	210	1
89	215	1
97	238	0
61	211	1
130	212	1
129	225	1
109	171	0
95	219	0
95	208	1
98	187	0
147	229	1
66	234	1
131	203	1
116	232	1
98	224	1
92	198	0
152	231	1
102	245	0
92	200	0
84	166	0
110	200	0
113	188	0
158	231	1
187	213	1
101	186	0
129	220	1
65	218	1
133	227	1
99	232	0
109	218	1
138	215	1
102	220	0
98	227	0
103	231	1
87	230	0
144	209	1
101	228	0
103	266	0
146	211	1
100	182	0
154	229	1
97	235	0
138	223	1
147	228	1
107	155	0
92	222	0
152	216	1
148	227	1
50	226	1
97	223	0
156	216	1
106	229	1
98	229	0
106	213	1
137	205	1
107	225	0
100	222	0
99	301	0
102	201	0
129	221	1
111	194	0
93	217	0
69	225	1
106	198	0
101	200	0
93	206	0
105	180	0
165	218	1
124	213	0
74	220	0
167	223	1
77	204	1
98	166	0
101	207	0
98	197	0
178	212	1
51	220	1
101	167	0
75	211	1
94	229	1
159	231	1
89	218	0
94	198	0
184	231	1
164	217	1
103	221	0
121	207	1
102	208	0
152	230	1
121	208	0
111	220	0
109	202	0
95	213	1
98	142	0
95	265	0
89	163	0
102	190	0
100	202	0
78	212	1
90	221	1
115	203	1
77	201	1
128	226	1
56	212	1
122	231	1
118	225	1
115	216	1
108	171	0
128	222	1
130	224	1
89	224	0
113	216	1
106	214	0
77	206	0
